timestamp,location,lat,lon,current_speed,free_flow_speed,confidence,weather
11/7/2025 4:03:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 4:03:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 4:03:45,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 4:03:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 4:03:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 4:13:48,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 4:13:48,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 4:13:49,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 4:13:50,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 4:13:51,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 4:23:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 4:23:42,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 4:23:43,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 4:23:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 4:23:44,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 4:33:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 4:33:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 4:33:48,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 4:33:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 4:33:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 4:43:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 4:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 4:43:44,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 4:43:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 4:43:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 4:53:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 4:53:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 4:53:45,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 4:53:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 4:53:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 5:03:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 5:03:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 5:03:44,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 5:03:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 5:03:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 5:13:47,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 5:13:47,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 5:13:48,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 5:13:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 5:13:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 5:23:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 5:23:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 5:23:44,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 5:23:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 5:23:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 5:33:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 5:33:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 5:33:47,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 5:33:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 5:33:48,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 5:43:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 5:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 5:43:44,Howrah Bridge,22.585,88.3468,21,23,0.995032,haze
11/7/2025 5:43:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 5:43:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 5:53:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 5:53:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 5:53:46,Howrah Bridge,22.585,88.3468,19,23,0.990063,haze
11/7/2025 5:53:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 5:53:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 6:03:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 6:03:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 6:03:45,Howrah Bridge,22.585,88.3468,20,23,0.993534,haze
11/7/2025 6:03:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 6:03:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 6:13:46,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 6:13:47,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 6:13:48,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 6:13:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 6:13:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 6:23:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 6:23:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 6:23:49,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 6:23:49,EM Bypass,22.4989,88.4122,20,24,0.870993,haze
11/7/2025 6:23:50,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 6:33:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 6:33:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 6:33:45,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 6:33:46,EM Bypass,22.4989,88.4122,20,23,0.789546,haze
11/7/2025 6:33:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 6:43:43,Esplanade,22.5726,88.3639,17,22,0.524699,haze
11/7/2025 6:43:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 6:43:45,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 6:43:46,EM Bypass,22.4989,88.4122,21,24,0.717645,haze
11/7/2025 6:43:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 6:53:44,Esplanade,22.5726,88.3639,14,22,0.537048,haze
11/7/2025 6:53:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 6:53:46,Howrah Bridge,22.585,88.3468,19,23,0.983161,haze
11/7/2025 6:53:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 6:53:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 7:03:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 7:03:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 7:03:44,Howrah Bridge,22.585,88.3468,21,23,0.986558,haze
11/7/2025 7:03:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 7:03:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 7:13:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 7:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 7:13:44,Howrah Bridge,22.585,88.3468,19,23,0.986677,haze
11/7/2025 7:13:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 7:13:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 7:23:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 7:23:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 7:23:44,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 7:23:44,EM Bypass,22.4989,88.4122,21,24,0.956997,haze
11/7/2025 7:23:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 7:33:47,Esplanade,22.5726,88.3639,19,22,0.529798,haze
11/7/2025 7:33:47,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 7:33:48,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 7:33:49,EM Bypass,22.4989,88.4122,22,24,0.970339,haze
11/7/2025 7:33:50,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 7:43:46,Esplanade,22.5726,88.3639,18,22,0.529798,haze
11/7/2025 7:43:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 7:43:48,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 7:43:49,EM Bypass,22.4989,88.4122,21,24,0.953928,haze
11/7/2025 7:43:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 7:53:42,Esplanade,22.5726,88.3639,18,22,0.526074,haze
11/7/2025 7:53:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 7:53:44,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 7:53:46,EM Bypass,22.4989,88.4122,19,24,0.899225,haze
11/7/2025 7:53:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 8:03:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 8:03:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 8:03:45,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 8:03:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 8:03:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 8:13:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 8:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 8:13:44,Howrah Bridge,22.585,88.3468,19,23,0.990755,haze
11/7/2025 8:13:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 8:13:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 8:23:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 8:23:42,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 8:23:44,Howrah Bridge,22.585,88.3468,20,24,0.990148,haze
11/7/2025 8:23:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 8:23:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 8:33:42,Esplanade,22.5726,88.3639,18,22,0.569126,haze
11/7/2025 8:33:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 8:33:44,Howrah Bridge,22.585,88.3468,18,23,0.989014,haze
11/7/2025 8:33:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 8:33:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 8:43:43,Esplanade,22.5726,88.3639,19,22,0.56763,haze
11/7/2025 8:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 8:43:44,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 8:43:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 8:43:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 8:53:43,Esplanade,22.5726,88.3639,15,22,0.655573,haze
11/7/2025 8:53:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 8:53:45,Howrah Bridge,22.585,88.3468,20,24,0.99451,haze
11/7/2025 8:53:45,EM Bypass,22.4989,88.4122,20,24,0.983177,haze
11/7/2025 8:53:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 9:03:43,Esplanade,22.5726,88.3639,14,22,0.593825,haze
11/7/2025 9:03:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 9:03:44,Howrah Bridge,22.585,88.3468,20,24,0.995638,haze
11/7/2025 9:03:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 9:03:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 9:13:44,Esplanade,22.5726,88.3639,16,22,0.543223,haze
11/7/2025 9:13:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 9:13:45,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 9:13:46,EM Bypass,22.4989,88.4122,20,25,1,haze
11/7/2025 9:13:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 9:23:46,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 9:23:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 9:23:47,Howrah Bridge,22.585,88.3468,24,24,1,haze
11/7/2025 9:23:48,EM Bypass,22.4989,88.4122,20,25,1,haze
11/7/2025 9:23:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 9:33:43,Esplanade,22.5726,88.3639,13,21,0.6,haze
11/7/2025 9:33:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 9:33:44,Howrah Bridge,22.585,88.3468,17,23,0.992774,haze
11/7/2025 9:33:45,EM Bypass,22.4989,88.4122,20,24,0.996367,haze
11/7/2025 9:33:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 9:43:44,Esplanade,22.5726,88.3639,14,22,0.6,haze
11/7/2025 9:43:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 9:43:46,Howrah Bridge,22.585,88.3468,17,24,0.994507,haze
11/7/2025 9:43:47,EM Bypass,22.4989,88.4122,18,24,0.992738,haze
11/7/2025 9:43:48,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 9:53:43,Esplanade,22.5726,88.3639,14,22,0.576175,haze
11/7/2025 9:53:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 9:53:44,Howrah Bridge,22.585,88.3468,19,23,0.990148,haze
11/7/2025 9:53:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 9:53:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 10:03:46,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 10:03:47,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 10:03:49,Howrah Bridge,22.585,88.3468,14,23,0.994513,haze
11/7/2025 10:03:49,EM Bypass,22.4989,88.4122,19,24,0.992129,haze
11/7/2025 10:03:50,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 10:13:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 10:13:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 10:13:45,Howrah Bridge,22.585,88.3468,17,23,0.997136,haze
11/7/2025 10:13:46,EM Bypass,22.4989,88.4122,19,24,0.990365,haze
11/7/2025 10:13:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 10:23:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 10:23:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 10:23:44,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 10:23:45,EM Bypass,22.4989,88.4122,19,25,0.973962,haze
11/7/2025 10:23:45,Airport,22.6394,88.4467,16,18,0.840862,haze
11/7/2025 10:33:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 10:33:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 10:33:44,Howrah Bridge,22.585,88.3468,14,23,1,haze
11/7/2025 10:33:45,EM Bypass,22.4989,88.4122,19,24,0.974144,haze
11/7/2025 10:33:45,Airport,22.6394,88.4467,16,19,0.844626,haze
11/7/2025 10:43:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 10:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 10:43:44,Howrah Bridge,22.585,88.3468,15,24,0.998871,haze
11/7/2025 10:43:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 10:43:46,Airport,22.6394,88.4467,16,19,0.801193,haze
11/7/2025 10:53:42,Esplanade,22.5726,88.3639,15,22,0.567922,haze
11/7/2025 10:53:42,Salt Lake,22.5867,88.4173,23,26,0.998677,haze
11/7/2025 10:53:43,Howrah Bridge,22.585,88.3468,18,23,1,haze
11/7/2025 10:53:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 10:53:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 11:03:48,Esplanade,22.5726,88.3639,15,22,0.567922,haze
11/7/2025 11:03:48,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:03:50,Howrah Bridge,22.585,88.3468,18,23,1,haze
11/7/2025 11:03:50,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:03:52,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 11:13:42,Esplanade,22.5726,88.3639,17,22,0.537048,haze
11/7/2025 11:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:13:44,Howrah Bridge,22.585,88.3468,18,23,1,haze
11/7/2025 11:13:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:13:46,Airport,22.6394,88.4467,15,18,0.833231,haze
11/7/2025 11:23:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 11:23:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:23:45,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 11:23:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:23:46,Airport,22.6394,88.4467,16,18,0.791712,haze
11/7/2025 11:33:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 11:33:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:33:47,Howrah Bridge,22.585,88.3468,18,23,1,haze
11/7/2025 11:33:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:33:50,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 11:43:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 11:43:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:43:46,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 11:43:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:43:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 11:53:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 11:53:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:53:44,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 11:53:44,EM Bypass,22.4989,88.4122,22,25,0.98377,haze
11/7/2025 11:53:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:03:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 12:03:42,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:03:44,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 12:03:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:03:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:13:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 12:13:42,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:13:44,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 12:13:44,EM Bypass,22.4989,88.4122,21,24,0.991452,haze
11/7/2025 12:13:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:23:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 12:23:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:23:47,Howrah Bridge,22.585,88.3468,16,24,1,haze
11/7/2025 12:23:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:23:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:33:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 12:33:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:33:44,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 12:33:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:33:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:43:43,Esplanade,22.5726,88.3639,10,23,0.59,haze
11/7/2025 12:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:43:48,Howrah Bridge,22.585,88.3468,17,24,1,haze
11/7/2025 12:43:49,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:43:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:53:42,Esplanade,22.5726,88.3639,10,24,0.6,haze
11/7/2025 12:53:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:53:44,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 12:53:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:53:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:03:43,Esplanade,22.5726,88.3639,8,21,0.66,haze
11/7/2025 13:03:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:03:45,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 13:03:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:03:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:13:44,Esplanade,22.5726,88.3639,13,21,0.594699,haze
11/7/2025 13:13:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:13:46,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 13:13:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:13:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:23:45,Esplanade,22.5726,88.3639,15,22,0.561747,haze
11/7/2025 13:23:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:23:47,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 13:23:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:23:48,Airport,22.6394,88.4467,17,18,0.811218,haze
11/7/2025 13:33:44,Esplanade,22.5726,88.3639,15,22,0.555573,haze
11/7/2025 13:33:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:33:46,Howrah Bridge,22.585,88.3468,16,24,1,haze
11/7/2025 13:33:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:33:48,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:43:43,Esplanade,22.5726,88.3639,16,22,0.561747,haze
11/7/2025 13:43:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:43:45,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 13:43:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:43:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:53:44,Esplanade,22.5726,88.3639,19,22,0.518524,haze
11/7/2025 13:53:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:53:46,Howrah Bridge,22.585,88.3468,15,24,1,haze
11/7/2025 13:53:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:53:48,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:03:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:03:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:03:46,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 14:03:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 14:03:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:13:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:13:45,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 14:13:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 14:13:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:23:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:23:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:23:45,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 14:23:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 14:23:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:33:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:33:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:33:46,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 14:33:46,EM Bypass,22.4989,88.4122,20,25,0.969654,haze
11/7/2025 14:33:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:43:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:43:44,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 14:43:45,EM Bypass,22.4989,88.4122,19,24,0.963159,haze
11/7/2025 14:43:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:53:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:53:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:53:46,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 14:53:46,EM Bypass,22.4989,88.4122,19,24,0.958384,haze
11/7/2025 14:53:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:03:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 15:03:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:03:44,Howrah Bridge,22.585,88.3468,16,23,0.933839,haze
11/7/2025 15:03:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 15:03:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:13:43,Esplanade,22.5726,88.3639,15,22,0.561747,haze
11/7/2025 15:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:13:45,Howrah Bridge,22.585,88.3468,17,24,0.933774,haze
11/7/2025 15:13:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 15:13:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:23:47,Esplanade,22.5726,88.3639,15,22,0.679067,haze
11/7/2025 15:23:47,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:23:48,Howrah Bridge,22.585,88.3468,17,24,0.910715,haze
11/7/2025 15:23:48,EM Bypass,22.4989,88.4122,20,24,0.967318,haze
11/7/2025 15:23:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:33:48,Esplanade,22.5726,88.3639,15,22,0.592621,haze
11/7/2025 15:33:49,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:33:50,Howrah Bridge,22.585,88.3468,16,23,0.918173,haze
11/7/2025 15:33:51,EM Bypass,22.4989,88.4122,21,24,0.96563,haze
11/7/2025 15:33:51,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:43:42,Esplanade,22.5726,88.3639,16,22,0.561747,haze
11/7/2025 15:43:42,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:43:43,Howrah Bridge,22.585,88.3468,13,21,0.914416,haze
11/7/2025 15:43:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 15:43:44,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:53:45,Esplanade,22.5726,88.3639,15,22,0.553223,haze
11/7/2025 15:53:46,Salt Lake,22.5867,88.4173,26,26,1,haze
