timestamp,location,lat,lon,current_speed,free_flow_speed,confidence
9/7/2025 2:42:53,Airport,22.6394,88.4467,19,19,1
9/7/2025 2:47:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 2:47:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 2:47:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 2:47:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 2:47:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 2:52:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 2:52:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 2:52:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 2:52:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 2:52:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 2:57:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 2:57:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 2:57:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 2:57:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 2:57:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:02:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:02:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:02:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:02:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:02:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:07:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:07:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:07:55,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:07:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:07:56,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:12:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:12:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:12:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:12:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:12:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:17:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:17:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:17:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:17:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:17:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:22:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:22:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:22:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:22:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:22:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:27:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:27:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:27:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:27:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:27:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:32:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:32:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:32:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:32:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:32:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:37:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:37:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:37:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:37:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:37:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:42:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:42:54,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:42:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:42:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:42:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:47:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:47:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:47:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:47:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:47:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:52:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:52:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:52:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:52:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:52:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 3:57:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 3:57:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 3:57:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 3:57:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 3:57:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:02:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:02:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:02:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:02:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:02:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:07:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:07:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:07:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:07:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:07:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:12:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:12:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:12:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:12:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:12:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:17:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:17:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:17:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:17:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:17:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:22:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:22:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:22:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:22:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:22:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:27:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:27:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:27:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:27:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:27:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:32:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:32:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:32:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:32:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:32:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:37:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:37:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:37:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:37:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:37:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:42:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:42:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:42:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:42:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:42:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:47:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:47:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:47:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:47:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:47:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:52:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:52:54,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:52:55,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:52:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:52:56,Airport,22.6394,88.4467,19,19,1
9/7/2025 4:57:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 4:57:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 4:57:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 4:57:56,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 4:57:57,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:02:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:02:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:02:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:02:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:02:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:07:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:07:54,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:07:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:07:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:07:56,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:12:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:12:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:12:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:12:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:12:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:17:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:17:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:17:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:17:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:17:56,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:22:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:22:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:22:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:22:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:22:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:27:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:27:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:27:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:27:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:27:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:32:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:32:54,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:32:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:32:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:32:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:37:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:37:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:37:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:37:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:37:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:42:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:42:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:42:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:42:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:42:53,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:47:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:47:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:47:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:47:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:47:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:52:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:52:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:52:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:52:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:52:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 5:57:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 5:57:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 5:57:55,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 5:57:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 5:57:56,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:02:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:02:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:02:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:02:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:02:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:07:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:07:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:07:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:07:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:07:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:12:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:12:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:12:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:12:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:12:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:17:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:17:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:17:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:17:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:17:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:22:54,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:22:54,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:22:55,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:22:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:22:56,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:27:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:27:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:27:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:27:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:27:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:32:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:32:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:32:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:32:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:32:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:37:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:37:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:37:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:37:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:37:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:42:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:42:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:42:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:42:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:42:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:47:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:47:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:47:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 6:47:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:47:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:52:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:52:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:52:53,Howrah Bridge,22.585,88.3468,21,24,0.991277
9/7/2025 6:52:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:52:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 6:57:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 6:57:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 6:57:54,Howrah Bridge,22.585,88.3468,19,24,0.994513
9/7/2025 6:57:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 6:57:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:02:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:02:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:02:53,Howrah Bridge,22.585,88.3468,21,23,0.994513
9/7/2025 7:02:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 7:02:53,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:07:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:07:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:07:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:07:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 7:07:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:12:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:12:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:12:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:12:54,EM Bypass,22.4989,88.4122,19,24,0.823191
9/7/2025 7:12:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:17:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:17:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:17:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:17:54,EM Bypass,22.4989,88.4122,20,25,0.833046
9/7/2025 7:17:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:22:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:22:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:22:52,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:22:52,EM Bypass,22.4989,88.4122,20,24,0.779013
9/7/2025 7:22:53,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:27:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:27:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:27:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:27:53,EM Bypass,22.4989,88.4122,21,24,0.867835
9/7/2025 7:27:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:32:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:32:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:32:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:32:54,EM Bypass,22.4989,88.4122,21,25,0.928441
9/7/2025 7:32:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:37:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:37:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:37:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:37:54,EM Bypass,22.4989,88.4122,21,25,0.928441
9/7/2025 7:37:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:42:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:42:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:42:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:42:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 7:42:53,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:47:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:47:54,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:47:57,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:47:57,EM Bypass,22.4989,88.4122,20,25,0.940706
9/7/2025 7:47:58,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:52:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:52:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:52:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:52:53,EM Bypass,22.4989,88.4122,19,24,0.940706
9/7/2025 7:52:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 7:57:54,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 7:57:54,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 7:57:55,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 7:57:56,EM Bypass,22.4989,88.4122,19,24,0.869528
9/7/2025 7:57:56,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:02:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:02:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:02:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:02:53,EM Bypass,22.4989,88.4122,21,25,0.878767
9/7/2025 8:02:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:07:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:07:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:07:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:07:53,EM Bypass,22.4989,88.4122,19,24,0.829918
9/7/2025 8:07:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:12:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:12:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:12:52,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:12:53,EM Bypass,22.4989,88.4122,17,24,0.794639
9/7/2025 8:12:53,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:17:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:17:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:17:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:17:54,EM Bypass,22.4989,88.4122,19,24,0.847809
9/7/2025 8:17:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:22:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:22:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:22:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:22:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 8:22:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:27:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:27:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:27:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:27:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 8:27:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:32:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:32:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:32:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:32:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 8:32:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:37:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:37:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:37:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:37:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 8:37:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:42:53,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:42:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:42:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:42:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 8:42:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:47:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:47:52,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:47:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:47:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 8:47:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:52:52,Esplanade,22.5726,88.3639,18,22,0.59
9/7/2025 8:52:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:52:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:52:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 8:52:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 8:57:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 8:57:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 8:57:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 8:57:55,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 8:57:55,Airport,22.6394,88.4467,19,19,1
9/7/2025 9:02:54,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 9:02:54,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 9:02:55,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 9:02:56,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 9:02:56,Airport,22.6394,88.4467,19,19,1
9/7/2025 9:07:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 9:07:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 9:07:54,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 9:07:54,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 9:07:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 9:12:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 9:12:53,Salt Lake,22.5867,88.4173,27,27,1
9/7/2025 9:12:53,Howrah Bridge,22.585,88.3468,24,24,1
9/7/2025 9:12:53,EM Bypass,22.4989,88.4122,25,25,1
9/7/2025 9:12:54,Airport,22.6394,88.4467,19,19,1
9/7/2025 9:17:52,Esplanade,22.5726,88.3639,23,23,1
9/7/2025 9:17:52,Salt Lake,22.5867,88.4173,27,27,1
